,operating_unit_name,ecom_reference_order_number,ordered_item,ordered_quantity,unit_selling_price,unit_list_price,ordered_date,tax_code,product_id,product_name,product_category
14286,Cosmaline Local,396540,196522,4,1.1295,1.329,2024-01-20,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14287,Cosmaline Local,396756,196522,2,1.113,1.329,2024-01-20,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14288,Cosmaline Local,396741,196522,1,1.3025,1.329,2024-01-20,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14289,Cosmaline Local,396816,196522,2,1.329,1.329,2024-01-20,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14290,Cosmaline Local,396966,196522,2,1.1295,1.329,2024-01-24,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14291,Cosmaline Local,397053,196522,1,1.1295,1.329,2024-01-24,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14292,Cosmaline Local,397004,196522,1,1.329,1.329,2024-01-24,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14293,Cosmaline Local,397030,196522,2,1.329,1.329,2024-01-24,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14294,Cosmaline Local,396968,196522,2,1.063,1.329,2024-01-24,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14295,Cosmaline Local,396976,196522,3,1.1295,1.329,2024-01-24,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14296,Cosmaline Local,396956,196522,1,1.329,1.329,2024-01-24,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14297,Cosmaline Local,397109,196522,1,1.1295,1.329,2024-01-24,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14298,Cosmaline Local,397027,196522,1,1.1295,1.329,2024-01-24,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14299,Cosmaline Local,397167,196522,2,1.329,1.329,2024-01-25,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14300,Cosmaline Local,397057,196522,2,1.041,1.329,2024-01-25,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14301,Cosmaline Local,397183,196522,1,1.076,1.329,2024-01-25,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14302,Cosmaline Local,396970,196522,2,1.329,1.329,2024-01-25,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14303,Cosmaline Local,396863,196522,1,1.292,1.329,2024-01-22,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14304,Cosmaline Local,396793,196522,2,1.3125,1.329,2024-01-22,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14305,Cosmaline Local,396743,196522,1,1.067,1.329,2024-01-22,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14306,Cosmaline Local,396888,196522,3,1.329,1.329,2024-01-22,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14307,Cosmaline Local,396718,196522,3,1.329,1.329,2024-01-22,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14308,Cosmaline Local,396329,196522,3,1.329,1.329,2024-01-22,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14309,Cosmaline Local,396830,196522,1,1.1295,1.329,2024-01-22,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14310,Cosmaline Local,396908,196522,3,1.1295,1.329,2024-01-23,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14311,Cosmaline Local,396915,196522,1,1.3125,1.329,2024-01-23,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14312,Cosmaline Local,396918,196522,2,1.329,1.329,2024-01-23,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14313,Cosmaline Local,397024,196522,1,1.1295,1.329,2024-01-25,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14314,Cosmaline Local,397141,196522,1,0.987,1.329,2024-01-25,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14315,Cosmaline Local,397210,196522,1,1.329,1.329,2024-01-25,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14316,Cosmaline Local,397081,196522,1,1.329,1.329,2024-01-25,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14317,Cosmaline Local,397066,196522,1,1.329,1.329,2024-01-25,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14318,Cosmaline Local,397581,196522,1,1.1295,1.329,2024-01-27,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14319,Cosmaline Local,397377,196522,1,1.329,1.329,2024-01-26,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14320,Cosmaline Local,397271,196522,1,1.329,1.329,2024-01-26,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14321,Cosmaline Local,397308,196522,1,1.329,1.329,2024-01-26,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14322,Cosmaline Local,397268,196522,1,0.9165,1.329,2024-01-26,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14323,Cosmaline Local,397467,196522,2,1.1295,1.329,2024-01-29,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14324,Cosmaline Local,397147,196522,1,1.329,1.329,2024-01-29,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14325,Cosmaline Local,397346,196522,1,1.1295,1.329,2024-01-30,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14326,Cosmaline Local,397360,196522,1,1.1295,1.329,2024-01-30,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14327,Cosmaline Local,397515,196522,1,1.329,1.329,2024-01-30,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14328,Cosmaline Local,397850,196522,2,1.284,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14329,Cosmaline Local,397682,196522,1,1.1075,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14330,Cosmaline Local,397649,196522,1,1.329,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14331,Cosmaline Local,397839,196522,1,1.1295,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14332,Cosmaline Local,397755,196522,1,1.267,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14333,Cosmaline Local,397757,196522,2,1.204,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14334,Cosmaline Local,397353,196522,1,1.329,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14335,Cosmaline Local,397634,196522,1,1.1295,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14336,Cosmaline Local,397393,196522,1,1.1295,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14337,Cosmaline Local,397786,196522,1,1.1295,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14338,Cosmaline Local,397717,196522,1,1.1295,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14339,Cosmaline Local,397810,196522,1,1.292,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14340,Cosmaline Local,397752,196522,2,1.1115,1.329,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14341,Cosmaline Local,400698,196530,1,1.036,1.036,2024-03-05,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14342,Cosmaline Local,400909,196530,1,1.008,1.036,2024-03-06,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14343,Cosmaline Local,391842,196530,1,0.7335,0.9595,2024-02-06,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14344,Cosmaline Local,391431,196530,1,0.7025,0.9595,2024-02-06,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14345,Cosmaline Local,391425,196530,1,0.727,0.9595,2024-02-06,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14346,Cosmaline Local,396125,196530,1,0.9605,1.036,2024-02-06,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14347,Cosmaline Local,396039,196530,2,1.0105,1.036,2024-02-06,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14348,Cosmaline Local,398155,196530,1,1.036,1.036,2024-02-03,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14349,Cosmaline Local,398371,196530,1,1.036,1.036,2024-02-08,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14350,Cosmaline Local,398629,196530,4,0.8805,1.036,2024-02-13,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14351,Cosmaline Local,398932,196530,1,1.0,1.036,2024-02-15,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14352,Cosmaline Local,399032,196530,1,1.036,1.036,2024-02-16,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14353,Cosmaline Local,399253,196530,1,0.7285,1.036,2024-02-17,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14354,Cosmaline Local,398881,196530,1,0.8805,1.036,2024-02-19,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14355,Cosmaline Local,395455,196530,1,1.036,1.036,2024-01-06,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14356,Cosmaline Local,395766,196530,1,0.926,1.036,2024-01-09,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14357,Cosmaline Local,394697,196530,1,0.747,0.9595,2024-01-04,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14358,Cosmaline Local,391405,196530,1,0.9595,0.9595,2024-01-31,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14359,Cosmaline Local,396321,196530,1,0.8805,1.036,2024-01-17,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14360,Cosmaline Local,396926,196530,1,1.036,1.036,2024-01-23,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14361,Cosmaline Local,397353,196530,1,1.036,1.036,2024-01-31,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14362,Cosmaline Local,397752,196530,2,0.8665,1.036,2024-01-31,REVENUE VAT 11%,196530,cosmal cure professional smooth control balsam for frizzy unmanageable,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Frizzy or Dry & Damaged Hair']"
14363,Cosmaline Local,401182,196535,1,0.935,1.036,2024-03-11,REVENUE VAT 11%,196535,cosmal cure professional nutri strength balsam for dry damaged,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Minis', 'Frizzy or Dry & Damaged Hair']"
14364,Cosmaline Local,401196,196535,2,1.036,1.036,2024-03-09,REVENUE VAT 11%,196535,cosmal cure professional nutri strength balsam for dry damaged,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Minis', 'Frizzy or Dry & Damaged Hair']"
14365,Cosmaline Local,401216,196535,1,0.8805,1.036,2024-03-09,REVENUE VAT 11%,196535,cosmal cure professional nutri strength balsam for dry damaged,"['Hair Care', 'Frizzy or Dry & Damaged Hair', 'Minis', 'Frizzy or Dry & Damaged Hair']"
