ShprNo,HAWB,Delivery_Date,CODAmount,CODCurrency,O_CODAmount,Aramex_Inv_date,TOKENNO
11150,8596260215,2023-12-04,0.0,USD,19.23,2023-12-08,081223KM
11150,8596260216,2023-12-01,0.0,USD,12.59,2023-12-04,041223KH
11150,8596260217,2023-12-02,0.0,USD,10.675,2023-12-04,041223KH
11150,8596260218,2023-12-07,0.0,USD,15.265,2023-12-08,081223KM
11150,8596260219,2023-12-02,0.0,USD,5.4,2023-12-04,041223KH
11150,8596260220,2023-12-04,0.0,USD,10.655,2023-12-08,081223KM
11150,8596260221,2023-12-02,0.0,USD,6.015,2023-12-04,041223KH
11150,8596260222,2023-12-01,0.0,USD,15.225,2023-12-04,041223KH
11150,8596260223,2023-12-01,0.0,USD,11.48,2023-12-04,041223KH
11150,8596260224,2023-12-01,0.0,USD,12.99,2023-12-04,041223KH
11150,8596260225,2023-12-02,0.0,USD,10.175,2023-12-04,041223KH
11150,8596260226,2023-12-02,0.0,USD,5.775,2023-12-04,041223KH
11150,8596260227,2023-12-01,0.0,USD,15.405,2023-12-04,041223KH
11150,8596260228,2023-12-01,0.0,USD,10.31,2023-12-04,041223KH
11150,8596260229,2023-12-02,0.0,USD,8.55,2023-12-04,041223KH
11150,8596260230,2023-12-01,0.0,USD,8.045,2023-12-04,041223KH
11150,8596260231,2023-12-01,0.0,USD,5.46,2023-12-04,041223KH
11150,8596260232,2023-12-10,0.0,USD,11.075,2023-12-15,151223KS
11150,8596260233,2023-12-01,0.0,USD,10.955,2023-12-04,041223KH
11150,8596260234,2023-12-07,0.0,USD,5.265,2023-12-08,081223KM
11150,8596260235,2023-12-06,0.0,USD,8.35,2023-12-08,081223KM
11150,8596260236,2023-12-01,0.0,USD,6.53,2023-12-04,041223KH
11150,8596260237,2023-12-01,0.0,USD,17.41,2023-12-04,041223KH
11150,8596260238,2023-12-02,0.0,USD,11.8,2023-12-04,041223KH
11150,8596260239,2023-12-01,0.0,USD,7.875,2023-12-04,041223KH
11150,8596260240,2023-12-01,0.0,USD,11.69,2023-12-04,041223KH
11150,8596260241,2023-12-04,0.0,USD,12.235,2023-12-08,081223KM
11150,8596260242,2023-12-05,0.0,USD,13.515,2023-12-08,081223KM
11150,8596260244,2023-12-01,0.0,USD,6.495,2023-12-04,041223KH
11150,8596260245,2023-12-07,0.0,USD,5.11,2023-12-08,081223KM
11150,8596260247,2023-12-04,0.0,USD,22.295,2023-12-08,081223KM
11150,8596260248,2023-12-04,0.0,USD,17.94,2023-12-08,081223KM
11150,8596260249,2023-12-02,0.0,USD,11.675,2023-12-04,041223KH
11150,8596260250,2023-12-03,0.0,USD,15.39,2023-12-04,041223KH
11150,8596260251,2023-12-02,0.0,USD,29.565,2023-12-04,041223KH
11150,8596260252,2023-12-02,0.0,USD,22.115,2023-12-04,041223KH
11150,8596260253,2023-12-04,0.0,USD,10.45,2023-12-08,081223KM
11150,8596260254,2023-12-01,0.0,USD,18.47,2023-12-04,041223KH
11150,8596260255,2023-12-02,0.0,USD,10.3,2023-12-04,041223KH
11150,8596260256,2023-12-12,0.0,USD,13.275,2023-12-15,151223KS
11150,8596260258,2023-12-01,0.0,USD,13.635,2023-12-04,041223KH
11150,8596260259,2023-12-02,0.0,USD,7.19,2023-12-04,041223KH
11150,8596260261,2023-12-04,0.0,USD,10.625,2023-12-08,081223KM
11150,8596260262,2023-12-04,0.0,USD,11.025,2023-12-08,081223KM
11150,8596260263,2023-12-01,0.0,USD,17.58,2023-12-04,041223KH
11150,8596260266,2023-12-02,0.0,USD,10.165,2023-12-04,041223KH
11150,8596260269,2023-12-01,0.0,USD,11.47,2023-12-04,041223KH
11150,8596260270,2023-12-01,0.0,USD,22.13,2023-12-04,041223KH
11150,8596260271,2023-12-01,0.0,USD,6.69,2023-12-04,041223KH
11150,8596260274,2023-12-02,0.0,USD,14.405,2023-12-04,041223KH
11150,8596260275,2023-12-01,0.0,USD,5.345,2023-12-04,041223KH
11150,8596260276,2023-12-04,0.0,USD,6.005,2023-12-08,081223KM
11150,8596260277,2023-12-01,0.0,USD,12.0,2023-12-04,041223KH
11150,8596260278,2023-12-01,0.0,USD,10.96,2023-12-04,041223KH
11150,8596260279,2023-12-01,0.0,USD,12.47,2023-12-04,041223KH
11150,8596260280,2023-12-06,0.0,USD,11.65,2023-12-08,081223KM
11150,8596260281,2023-12-02,0.0,USD,14.015,2023-12-04,041223KH
11150,8596260282,2023-12-04,0.0,USD,13.17,2023-12-08,081223KM
11150,8596260283,2023-12-02,0.0,USD,5.27,2023-12-04,041223KH
11150,8596260284,2023-12-02,0.0,USD,29.56,2023-12-04,041223KH
11150,8596260285,2023-12-01,0.0,USD,10.35,2023-12-04,041223KH
11150,8596260286,2023-12-02,0.0,USD,10.635,2023-12-04,041223KH
11150,8596260288,2023-12-02,0.0,USD,6.55,2023-12-04,041223KH
11150,8596260289,2023-12-02,0.0,USD,23.615,2023-12-04,041223KH
11150,8596260290,2023-12-01,0.0,USD,24.24,2023-12-04,041223KH
11150,8596260291,2023-12-06,0.0,USD,17.35,2023-12-08,081223KM
11150,8596260292,2023-12-07,0.0,USD,10.985,2023-12-08,081223KM
11150,8596260293,2023-12-01,0.0,USD,11.3,2023-12-04,041223KH
11150,8596260294,2023-12-01,0.0,USD,10.855,2023-12-04,041223KH
11150,8596260296,2023-12-05,0.0,USD,4.66,2023-12-08,081223KM
11150,8596260297,2023-12-05,0.0,USD,10.16,2023-12-08,081223KM
11150,8596260298,2023-12-01,0.0,USD,11.16,2023-12-04,041223KH
11150,8596260299,2023-12-01,0.0,USD,4.595,2023-12-04,041223KH
11150,8596260300,2023-12-02,0.0,USD,15.155,2023-12-04,041223KH
11150,8596260301,2023-12-01,0.0,USD,3.985,2023-12-04,041223KH
11150,8596260302,2023-12-02,0.0,USD,4.275,2023-12-04,041223KH
11150,8596260303,2023-12-01,0.0,USD,24.69,2023-12-04,041223KH
11150,8596260304,2023-12-01,0.0,USD,10.48,2023-12-04,041223KH
11150,8596260305,2023-12-01,0.0,USD,20.16,2023-12-04,041223KH
11150,8596260306,2023-12-01,0.0,USD,13.985,2023-12-04,041223KH
11150,8596260307,2023-12-04,0.0,USD,11.81,2023-12-08,081223KM
11150,8596260308,2023-12-02,0.0,USD,11.66,2023-12-04,041223KH
11150,8596260309,2023-12-06,0.0,USD,10.745,2023-12-08,081223KM
11150,8596260310,2023-12-02,0.0,USD,13.79,2023-12-04,041223KH
11150,8596260312,2023-12-13,0.0,USD,13.12,2023-12-15,151223KS
11150,8596260313,2023-12-01,0.0,USD,6.265,2023-12-04,041223KH
11150,8596260314,2023-12-02,0.0,USD,14.64,2023-12-04,041223KH
11150,8596260316,2023-12-01,0.0,USD,6.805,2023-12-04,041223KH
11150,8596260317,2023-12-05,0.0,USD,21.315,2023-12-08,081223KM
11150,8596260318,2023-12-01,0.0,USD,7.53,2023-12-04,041223KH
11150,8596260319,2023-12-01,0.0,USD,10.23,2023-12-04,041223KH
11150,8596260320,2023-12-06,0.0,USD,7.365,2023-12-08,081223KM
11150,8596260321,2023-12-05,0.0,USD,20.605,2023-12-08,081223KM
11150,8596260322,2023-12-02,0.0,USD,29.76,2023-12-04,041223KH
11150,8596260323,2023-12-02,0.0,USD,11.345,2023-12-04,041223KH
11150,8596260324,2023-12-02,0.0,USD,10.075,2023-12-04,041223KH
11150,8596260325,2023-12-05,0.0,USD,10.92,2023-12-08,081223KM
11150,8596260326,2023-12-02,0.0,USD,7.635,2023-12-04,041223KH
11150,8596260327,2023-12-01,0.0,USD,4.925,2023-12-04,041223KH
11150,8596260328,2023-12-02,0.0,USD,15.015,2023-12-04,041223KH
11150,8596260329,2023-12-11,0.0,USD,10.68,2023-12-15,151223KS
11150,8596260331,2023-12-06,0.0,USD,15.895,2023-12-08,081223KM
11150,8596260332,2023-12-02,0.0,USD,17.35,2023-12-04,041223KH
11150,8596260333,2023-12-02,0.0,USD,10.39,2023-12-04,041223KH
11150,8596260334,2023-12-01,0.0,USD,12.4,2023-12-04,041223KH
11150,8596260335,2023-12-04,0.0,USD,17.765,2023-12-08,081223KM
11150,8596260336,2023-12-01,0.0,USD,5.185,2023-12-04,041223KH
11150,8596260337,2023-12-01,0.0,USD,5.685,2023-12-04,041223KH
11150,8596260338,2023-12-02,0.0,USD,19.745,2023-12-04,041223KH
11150,8596260339,2023-12-11,0.0,USD,15.425,2023-12-15,151223KS
11150,8596260340,2023-12-08,0.0,USD,10.735,2023-12-15,151223KS
11150,8596260341,2023-12-07,0.0,USD,13.645,2023-12-08,081223KM
11150,8596260342,2023-12-04,0.0,USD,5.96,2023-12-08,081223KM
11150,8596260344,2023-12-05,0.0,USD,14.41,2023-12-08,081223KM
11150,8596260345,2023-12-12,0.0,USD,10.215,2023-12-15,151223KS
11150,8596260347,2023-12-01,0.0,USD,3.58,2023-12-04,041223KH
11150,8596260348,2023-12-03,0.0,USD,5.62,2023-12-04,041223KH
11150,8596260349,2023-12-04,0.0,USD,14.125,2023-12-08,081223KM
11150,8596260350,2023-12-02,0.0,USD,10.015,2023-12-04,041223KH
11150,8596260352,2023-12-02,0.0,USD,10.42,2023-12-04,041223KH
11150,8596260353,2023-12-01,0.0,USD,6.185,2023-12-04,041223KH
11150,8596260354,2023-12-05,0.0,USD,10.21,2023-12-08,081223KM
11150,8596260356,2023-12-02,0.0,USD,12.445,2023-12-04,041223KH
11150,8596260357,2023-12-01,0.0,USD,15.0,2023-12-04,041223KH
11150,8596260358,2023-12-02,0.0,USD,8.37,2023-12-04,041223KH
11150,8596260359,2023-12-04,0.0,USD,18.6,2023-12-08,081223KM
11150,8596260361,2023-12-04,0.0,USD,27.22,2023-12-08,081223KM
11150,8596260362,2023-12-08,0.0,USD,10.32,2023-12-15,151223KS
11150,8596260363,2023-12-11,0.0,USD,10.365,2023-12-15,151223KS
11150,8596260364,2023-12-02,0.0,USD,10.585,2023-12-04,041223KH
11150,8596260365,2023-12-01,0.0,USD,8.51,2023-12-04,041223KH
11150,8596260366,2023-12-04,0.0,USD,10.36,2023-12-08,081223KM
11150,8596260367,2023-12-04,0.0,USD,6.185,2023-12-08,081223KM
11150,8596260368,2023-12-01,0.0,USD,5.55,2023-12-04,041223KH
11150,8596260369,2023-12-02,0.0,USD,7.02,2023-12-04,041223KH
11150,8596260372,2023-12-01,0.0,USD,7.075,2023-12-04,041223KH
11150,8596260373,2023-12-01,0.0,USD,10.25,2023-12-04,041223KH
11150,8596260375,2023-12-02,0.0,USD,11.205,2023-12-04,041223KH
11150,8596260376,2023-12-04,0.0,USD,14.065,2023-12-08,081223KM
11150,8596260377,2023-12-02,0.0,USD,21.68,2023-12-04,041223KH
11150,8596260378,2023-12-05,0.0,USD,14.105,2023-12-08,081223KM
11150,8596260379,2023-12-02,0.0,USD,11.03,2023-12-04,041223KH
11150,8596260381,2023-12-04,0.0,USD,13.29,2023-12-08,081223KM
11150,8596260382,2023-12-01,0.0,USD,5.2,2023-12-04,041223KH
11150,8596260383,2023-12-02,0.0,USD,11.095,2023-12-04,041223KH
11150,8596260384,2023-12-02,0.0,USD,10.22,2023-12-04,041223KH
11150,8596260385,2023-12-02,0.0,USD,3.295,2023-12-04,041223KH
11150,8596260386,2023-12-04,0.0,USD,13.53,2023-12-08,081223KM
11150,8596260387,2023-12-04,0.0,USD,10.835,2023-12-08,081223KM
11150,8596260388,2023-12-02,0.0,USD,12.21,2023-12-04,041223KH
11150,8596260389,2023-12-04,0.0,USD,16.96,2023-12-08,081223KM
11150,8596260390,2023-12-04,0.0,USD,26.74,2023-12-08,081223KM
11150,8596260391,2023-12-06,0.0,USD,19.995,2023-12-08,081223KM
11150,8596260392,2023-12-06,0.0,USD,9.945,2023-12-08,081223KM
11150,8596260393,2023-12-02,0.0,USD,9.415,2023-12-04,041223KH
11150,8596260394,2023-12-07,0.0,USD,13.865,2023-12-08,081223KM
11150,8596260395,2023-12-04,0.0,USD,10.055,2023-12-08,081223KM
11150,8596260396,2023-12-02,0.0,USD,6.355,2023-12-04,041223KH
11150,8596260398,2023-12-02,0.0,USD,13.77,2023-12-04,041223KH
11150,8596260399,2023-12-02,0.0,USD,10.41,2023-12-04,041223KH
11150,8596260400,2023-12-05,0.0,USD,7.365,2023-12-08,081223KM
11150,8596260401,2023-12-04,0.0,USD,10.81,2023-12-08,081223KM
11150,8596260402,2023-12-12,0.0,USD,4.12,2023-12-15,151223KS
11150,8596260403,2023-12-02,0.0,USD,14.08,2023-12-04,041223KH
11150,8596260404,2023-12-01,0.0,USD,4.435,2023-12-04,041223KH
11150,8596260405,2023-12-08,0.0,USD,5.315,2023-12-15,151223KS
11150,8596260406,2023-12-06,0.0,USD,10.535,2023-12-08,081223KM
11150,8596260407,2023-12-02,0.0,USD,10.965,2023-12-04,041223KH
11150,8596260408,2023-12-01,0.0,USD,4.42,2023-12-04,041223KH
11150,8596260409,2023-12-05,0.0,USD,14.12,2023-12-08,081223KM
11150,8596260410,2023-12-02,0.0,USD,8.825,2023-12-04,041223KH
11150,8596260411,2023-12-01,0.0,USD,2.705,2023-12-04,041223KH
11150,8596260412,2023-12-07,0.0,USD,5.775,2023-12-08,081223KM
11150,8596260413,2023-12-08,0.0,USD,11.315,2023-12-15,151223KS
11150,8596260414,2023-12-04,0.0,USD,6.49,2023-12-08,081223KM
11150,8596260415,2023-12-04,0.0,USD,3.34,2023-12-08,081223KM
11150,8596260416,2023-12-05,0.0,USD,8.29,2023-12-08,081223KM
11150,8596260417,2023-12-01,0.0,USD,6.285,2023-12-04,041223KH
11150,8596260418,2023-12-08,0.0,USD,10.19,2023-12-15,151223KS
11150,8596260419,2023-12-01,0.0,USD,4.3,2023-12-04,041223KH
11150,8596260420,2023-12-04,0.0,USD,6.065,2023-12-08,081223KM
11150,8596260421,2023-12-06,0.0,USD,9.785,2023-12-08,081223KM
11150,8596260422,2023-12-02,0.0,USD,19.35,2023-12-04,041223KH
11150,8596260423,2023-12-06,0.0,USD,12.915,2023-12-08,081223KM
11150,8596260424,2023-12-02,0.0,USD,13.01,2023-12-04,041223KH
11150,8596260425,2023-12-04,0.0,USD,15.635,2023-12-08,081223KM
11150,8596260426,2023-12-02,0.0,USD,11.615,2023-12-04,041223KH
11150,8596260427,2023-12-05,0.0,USD,2.97,2023-12-08,081223KM
11150,8596260428,2023-12-01,0.0,USD,3.215,2023-12-04,041223KH
11150,8596260431,2023-12-02,0.0,USD,8.015,2023-12-04,041223KH
11150,8596260433,2023-12-02,0.0,USD,16.605,2023-12-04,041223KH
11150,8596260434,2023-12-02,0.0,USD,12.685,2023-12-04,041223KH
11150,8596260435,2023-12-02,0.0,USD,2.015,2023-12-04,041223KH
11150,8596260436,2023-12-02,0.0,USD,8.385,2023-12-04,041223KH
11150,8596260437,2023-12-02,0.0,USD,37.43,2023-12-04,041223KH
11150,8596260438,2023-12-02,0.0,USD,7.485,2023-12-04,041223KH
11150,8596260439,2023-12-02,0.0,USD,13.795,2023-12-04,041223KH
11150,8596260440,2023-12-10,0.0,USD,5.18,2023-12-15,151223KS
11150,8596260441,2023-12-07,0.0,USD,6.75,2023-12-08,081223KM
11150,8596260442,2023-12-06,0.0,USD,11.035,2023-12-08,081223KM
11150,8596260445,2023-12-02,0.0,USD,14.755,2023-12-04,041223KH
11150,8596260446,2023-12-06,0.0,USD,4.605,2023-12-08,081223KM
11150,8596260447,2023-12-04,0.0,USD,17.835,2023-12-08,081223KM
11150,8596260449,2023-12-04,0.0,USD,9.005,2023-12-08,081223KM
11150,8596260450,2023-12-02,0.0,USD,17.48,2023-12-04,041223KH
11150,8596260451,2023-12-04,0.0,USD,10.22,2023-12-08,081223KM
11150,8596260452,2023-12-02,0.0,USD,10.035,2023-12-04,041223KH
11150,8596260453,2023-12-02,0.0,USD,5.62,2023-12-04,041223KH
11150,8596260454,2023-12-05,0.0,USD,11.21,2023-12-08,081223KM
11150,8596260455,2023-12-02,0.0,USD,10.38,2023-12-04,041223KH
11150,8596260457,2023-12-05,0.0,USD,9.86,2023-12-08,081223KM
11150,8596260458,2023-12-02,0.0,USD,7.145,2023-12-04,041223KH
11150,8596260459,2023-12-04,0.0,USD,10.16,2023-12-08,081223KM
11150,8596260460,2023-12-04,0.0,USD,23.3,2023-12-08,081223KM
11150,8596260461,2023-12-08,0.0,USD,7.185,2023-12-15,151223KS
11150,8596260462,2023-12-02,0.0,USD,15.16,2023-12-04,041223KH
11150,8596260463,2023-12-02,0.0,USD,4.095,2023-12-04,041223KH
11150,8596260464,2023-12-06,0.0,USD,10.79,2023-12-08,081223KM
11150,8596260465,2023-12-02,0.0,USD,19.82,2023-12-04,041223KH
11150,8596260466,2023-12-02,0.0,USD,14.36,2023-12-04,041223KH
11150,8596260467,2023-12-04,0.0,USD,10.225,2023-12-08,081223KM
11150,8596260468,2023-12-02,0.0,USD,15.06,2023-12-04,041223KH
11150,8596260469,2023-12-04,0.0,USD,11.01,2023-12-08,081223KM
11150,8596260470,2023-12-06,0.0,USD,14.93,2023-12-08,081223KM
11150,8596260471,2023-12-05,0.0,USD,22.67,2023-12-08,081223KM
11150,8596260472,2023-12-02,0.0,USD,4.935,2023-12-04,041223KH
11150,8596260473,2023-12-04,0.0,USD,7.63,2023-12-08,081223KM
11150,8596260474,2023-12-02,0.0,USD,4.645,2023-12-04,041223KH
11150,8596260475,2023-12-04,0.0,USD,10.15,2023-12-08,081223KM
11150,8596260476,2023-12-02,0.0,USD,10.035,2023-12-04,041223KH
11150,8596260477,2023-12-04,0.0,USD,10.695,2023-12-08,081223KM
11150,8596260478,2023-12-02,0.0,USD,4.89,2023-12-04,041223KH
11150,8596260479,2023-12-04,0.0,USD,14.415,2023-12-08,081223KM
11150,8596260480,2023-12-02,0.0,USD,6.92,2023-12-04,041223KH
11150,8596260481,2023-12-04,0.0,USD,12.96,2023-12-08,081223KM
11150,8596260482,2023-12-02,0.0,USD,12.115,2023-12-04,041223KH
11150,8596260483,2023-12-04,0.0,USD,11.34,2023-12-08,081223KM
11150,8596260484,2023-12-02,0.0,USD,10.305,2023-12-04,041223KH
11150,8596260485,2023-12-04,0.0,USD,13.945,2023-12-08,081223KM
11150,8596260486,2023-12-02,0.0,USD,9.115,2023-12-04,041223KH
11150,8596260487,2023-12-06,0.0,USD,10.575,2023-12-08,081223KM
11150,8596260488,2023-12-02,0.0,USD,13.9,2023-12-04,041223KH
11150,8596260489,2023-12-02,0.0,USD,13.28,2023-12-04,041223KH
11150,8596260490,2023-12-08,0.0,USD,16.57,2023-12-15,151223KS
11150,8596260491,2023-12-05,0.0,USD,5.71,2023-12-08,081223KM
11150,8596260492,2023-12-04,0.0,USD,9.045,2023-12-08,081223KM
11150,8596260493,2023-12-04,0.0,USD,10.29,2023-12-08,081223KM
11150,8596260494,2023-12-06,0.0,USD,10.3,2023-12-08,081223KM
11150,8596260495,2023-12-02,0.0,USD,4.025,2023-12-04,041223KH
11150,8596260496,2023-12-02,0.0,USD,7.36,2023-12-04,041223KH
11150,8596260498,2023-12-04,0.0,USD,4.3,2023-12-08,081223KM
11150,8596260499,2023-12-06,0.0,USD,12.81,2023-12-08,081223KM
11150,8596260500,2023-12-04,0.0,USD,12.245,2023-12-08,081223KM
11150,8596260501,2023-12-04,0.0,USD,6.86,2023-12-08,081223KM
11150,8596260502,2023-12-05,0.0,USD,10.78,2023-12-08,081223KM
11150,8596260503,2023-12-15,0.0,USD,6.56,2023-12-19,191223KP
11150,8596260504,2023-12-04,0.0,USD,5.4,2023-12-08,081223KM
11150,8596260505,2023-12-04,0.0,USD,11.155,2023-12-08,081223KM
11150,8596260506,2023-12-04,0.0,USD,3.305,2023-12-08,081223KM
11150,8596260507,2023-12-04,0.0,USD,16.295,2023-12-08,081223KM
11150,8596260508,2023-12-07,0.0,USD,10.58,2023-12-08,081223KM
11150,8596260509,2023-12-04,0.0,USD,12.5,2023-12-08,081223KM
11150,8596260510,2023-12-02,0.0,USD,6.55,2023-12-04,041223KH
11150,8596260512,2023-12-02,0.0,USD,8.2,2023-12-04,041223KH
11150,8596260514,2023-12-02,0.0,USD,11.335,2023-12-04,041223KH
11150,8596260515,2023-12-02,0.0,USD,12.09,2023-12-04,041223KH
11150,8596260517,2023-12-05,0.0,USD,5.08,2023-12-08,081223KM
11150,8596260518,2023-12-02,0.0,USD,6.795,2023-12-04,041223KH
11150,8596260519,2023-12-04,0.0,USD,7.885,2023-12-08,081223KM
11150,8596260520,2023-12-05,0.0,USD,11.43,2023-12-08,081223KM
11150,8596260521,2023-12-04,0.0,USD,10.015,2023-12-08,081223KM
11150,8596260522,2023-12-05,0.0,USD,9.16,2023-12-08,081223KM
11150,8596260524,2023-12-14,0.0,USD,11.42,2023-12-15,151223KS
11150,8596260525,2023-12-04,0.0,USD,10.63,2023-12-08,081223KM
11150,8596260526,2023-12-02,0.0,USD,9.765,2023-12-04,041223KH
11150,8596260528,2023-12-02,0.0,USD,10.865,2023-12-04,041223KH
11150,8596260529,2023-12-04,0.0,USD,14.605,2023-12-08,081223KM
11150,8596260530,2023-12-02,0.0,USD,12.115,2023-12-04,041223KH
11150,8596260531,2023-12-05,0.0,USD,10.5,2023-12-08,081223KM
11150,8596260533,2023-12-05,0.0,USD,8.185,2023-12-08,081223KM
11150,8596260534,2023-12-05,0.0,USD,18.01,2023-12-08,081223KM
11150,8596260535,2023-12-02,0.0,USD,17.775,2023-12-04,041223KH
11150,8596260536,2023-12-02,0.0,USD,10.41,2023-12-04,041223KH
11150,8596260537,2023-12-04,0.0,USD,4.685,2023-12-08,081223KM
11150,8596260539,2023-12-02,0.0,USD,6.255,2023-12-04,041223KH
11150,8596260540,2023-12-02,0.0,USD,12.385,2023-12-04,041223KH
11150,8596260541,2023-12-02,0.0,USD,10.91,2023-12-04,041223KH
11150,8596260542,2023-12-04,0.0,USD,4.645,2023-12-08,081223KM
11150,8596260543,2023-12-02,0.0,USD,2.05,2023-12-04,041223KH
11150,8596260544,2023-12-04,0.0,USD,10.255,2023-12-08,081223KM
11150,8596260545,2023-12-02,0.0,USD,5.325,2023-12-04,041223KH
11150,8596260547,2023-12-05,0.0,USD,4.12,2023-12-08,081223KM
11150,8596260548,2023-12-05,0.0,USD,7.4,2023-12-08,081223KM
11150,8596260549,2023-12-02,0.0,USD,21.535,2023-12-04,041223KH
11150,8596260550,2023-12-04,0.0,USD,17.51,2023-12-08,081223KM
11150,8596260552,2023-12-04,0.0,USD,9.865,2023-12-08,081223KM
11150,8596260553,2023-12-07,0.0,USD,14.805,2023-12-08,081223KM
11150,8596260555,2023-12-05,0.0,USD,19.02,2023-12-08,081223KM
11150,8596260556,2023-12-05,0.0,USD,4.99,2023-12-08,081223KM
11150,8596260559,2023-12-06,0.0,USD,2.545,2023-12-08,081223KM
11150,8596260560,2023-12-02,0.0,USD,8.495,2023-12-04,041223KH
11150,8596260561,2023-12-04,0.0,USD,10.975,2023-12-08,081223KM
11150,8596260562,2023-12-04,0.0,USD,4.54,2023-12-08,081223KM
11150,8596260563,2023-12-02,0.0,USD,3.265,2023-12-04,041223KH
11150,8596260564,2023-12-02,0.0,USD,7.25,2023-12-04,041223KH
11150,8596260565,2023-12-04,0.0,USD,10.825,2023-12-08,081223KM
11150,8596260566,2023-12-08,0.0,USD,5.265,2023-12-15,151223KS
11150,8596260567,2023-12-02,0.0,USD,10.955,2023-12-04,041223KH
11150,8596260568,2023-12-02,0.0,USD,10.65,2023-12-04,041223KH
11150,8596260569,2023-12-07,0.0,USD,5.125,2023-12-08,081223KM
11150,8596260570,2023-12-08,0.0,USD,9.44,2023-12-15,151223KS
11150,8596260571,2023-12-04,0.0,USD,7.67,2023-12-08,081223KM
11150,8596260572,2023-12-02,0.0,USD,12.7,2023-12-04,041223KH
11150,8596260573,2023-12-04,0.0,USD,4.72,2023-12-08,081223KM
11150,8596260574,2023-12-02,0.0,USD,5.23,2023-12-04,041223KH
11150,8596260575,2023-12-06,0.0,USD,5.86,2023-12-08,081223KM
11150,8596260576,2023-12-05,0.0,USD,9.695,2023-12-08,081223KM
11150,8596260577,2023-12-02,0.0,USD,7.765,2023-12-04,041223KH
11150,8596260578,2023-12-09,0.0,USD,10.16,2023-12-15,151223KS
11150,8596260579,2023-12-07,0.0,USD,10.615,2023-12-08,081223KM
11150,8596260580,2023-12-02,0.0,USD,5.405,2023-12-04,041223KH
11150,8596260582,2023-12-05,0.0,USD,10.115,2023-12-08,081223KM
11150,8596260583,2023-12-02,0.0,USD,35.1,2023-12-04,041223KH
11150,8596260584,2023-12-02,0.0,USD,12.655,2023-12-04,041223KH
11150,8596260585,2023-12-02,0.0,USD,10.925,2023-12-04,041223KH
11150,8596260586,2023-12-07,0.0,USD,5.78,2023-12-08,081223KM
11150,8596260587,2023-12-02,0.0,USD,21.25,2023-12-04,041223KH
11150,8596260588,2023-12-02,0.0,USD,19.885,2023-12-04,041223KH
11150,8596260589,2023-12-02,0.0,USD,9.655,2023-12-04,041223KH
11150,8596260590,2023-12-02,0.0,USD,10.32,2023-12-04,041223KH
11150,8596260591,2023-12-05,0.0,USD,7.825,2023-12-08,081223KM
11150,8596260592,2023-12-04,0.0,USD,19.37,2023-12-08,081223KM
11150,8596260593,2023-12-02,0.0,USD,5.21,2023-12-04,041223KH
11150,8596260594,2023-12-04,0.0,USD,5.415,2023-12-08,081223KM
11150,8596260595,2023-12-04,0.0,USD,7.29,2023-12-08,081223KM
11150,8596260596,2023-12-12,0.0,USD,12.6,2023-12-15,151223KS
11150,8596260598,2023-12-02,0.0,USD,15.245,2023-12-04,041223KH
11150,8596260599,2023-12-04,0.0,USD,13.54,2023-12-08,081223KM
11150,8596260600,2023-12-02,0.0,USD,5.74,2023-12-04,041223KH
11150,8596260602,2023-12-04,0.0,USD,11.25,2023-12-08,081223KM
11150,8596260603,2023-12-04,0.0,USD,9.995,2023-12-08,081223KM
11150,8596260604,2023-12-02,0.0,USD,6.185,2023-12-04,041223KH
11150,8596260605,2023-12-07,0.0,USD,18.905,2023-12-08,081223KM
11150,8596260606,2023-12-04,0.0,USD,14.23,2023-12-08,081223KM
11150,8596260607,2023-12-05,0.0,USD,6.285,2023-12-08,081223KM
11150,8596260608,2023-12-02,0.0,USD,5.665,2023-12-04,041223KH
11150,8596260609,2023-12-04,0.0,USD,6.545,2023-12-08,081223KM
11150,8596260610,2023-12-02,0.0,USD,11.28,2023-12-04,041223KH
11150,8596260611,2023-12-04,0.0,USD,5.31,2023-12-08,081223KM
11150,8596260612,2023-12-12,0.0,USD,2.79,2023-12-15,151223KS
11150,8596260613,2023-12-06,0.0,USD,5.08,2023-12-08,081223KM
11150,8596260614,2023-12-02,0.0,USD,8.615,2023-12-04,041223KH
11150,8596260616,2023-12-11,0.0,USD,10.3,2023-12-15,151223KS
11150,8596260617,2023-12-04,0.0,USD,10.94,2023-12-08,081223KM
11150,8596260618,2023-12-02,0.0,USD,10.125,2023-12-04,041223KH
11150,8596260619,2023-12-02,0.0,USD,10.19,2023-12-04,041223KH
11150,8596260620,2023-12-05,0.0,USD,10.265,2023-12-08,081223KM
11150,8596260621,2023-12-02,0.0,USD,14.98,2023-12-04,041223KH
11150,8596260622,2023-12-08,0.0,USD,5.195,2023-12-15,151223KS
