ShprNo,AWB,Delivery_Date,CODAmount,CODCurrency,O_CODAmount,Aramex_Inv_date,TOKENNO,order_number
11150.0,8596269997,2024-03-20,0.0,USD,14.575,2024-03-22,2503248XW,401596.0
11150.0,8596270006,2024-03-20,0.0,USD,6.675,2024-03-22,2503248XW,401605.0
11150.0,8596270012,2024-03-20,0.0,USD,3.325,2024-03-22,2503248XW,401611.0
11150.0,8596270029 ADD,2024-03-20,30000.0,LBP,0.0,2024-03-22,2503248XW,
11150.0,8596270057,2024-03-20,0.0,USD,8.625,2024-03-22,2503248XW,401656.0
11150.0,8596270058,2024-03-20,0.0,USD,10.05,2024-03-22,2503248XW,401657.0
11150.0,8596270065,2024-03-20,0.0,USD,12.54,2024-03-22,2503248XW,401664.0
11150.0,8596270067,2024-03-20,0.0,USD,12.575,2024-03-22,2503248XW,401666.0
11150.0,8596270069,2024-03-20,0.0,USD,18.825,2024-03-22,2503248XW,401668.0
11150.0,8596270084,2024-03-20,0.0,USD,7.65,2024-03-22,2503248XW,401683.0
11150.0,8596270085,2024-03-20,0.0,USD,4.95,2024-03-22,2503248XW,401684.0
11150.0,8596270088,2024-03-20,0.0,USD,6.575,2024-03-22,2503248XW,401687.0
11150.0,8596269566,2024-03-21,0.0,USD,11.45,2024-03-22,2503248XW,401165.0
11150.0,8596269874,2024-03-21,0.0,USD,13.72,2024-03-22,2503248XW,401473.0
11150.0,8596269875,2024-03-21,0.0,USD,12.9,2024-03-22,2503248XW,401474.0
11150.0,8596269892,2024-03-21,0.0,USD,4.06,2024-03-22,2503248XW,401491.0
11150.0,8596269915,2024-03-21,0.0,USD,15.025,2024-03-22,2503248XW,401514.0
11150.0,8596269918,2024-03-21,0.0,USD,7.55,2024-03-22,2503248XW,401517.0
11150.0,8596269968,2024-03-21,0.0,USD,2.02,2024-03-22,2503248XW,401567.0
11150.0,8596270063,2024-03-21,0.0,USD,16.625,2024-03-22,2503248XW,401662.0
11150.0,8596270064,2024-03-21,0.0,USD,6.4,2024-03-22,2503248XW,401663.0
11150.0,8596270074,2024-03-21,0.0,USD,24.775,2024-03-22,2503248XW,401673.0
11150.0,8596270089,2024-03-21,0.0,USD,7.8,2024-03-22,2503248XW,401688.0
11150.0,8596270090,2024-03-21,0.0,USD,34.975,2024-03-22,2503248XW,401689.0
11150.0,8596268660,2024-03-22,0.0,USD,6.05,2024-03-22,2503248XW,400259.0
11150.0,8596269885,2024-03-25,0.0,USD,60.845,2024-03-22,2503248XW,401484.0
11150.0,8596270091,2024-03-25,0.0,USD,4.27,2024-03-22,2503248XW,401690.0
,8596268667,2024-03-01,0.0,USD,22.075,,Shipped With Cosmaline,400266.0
,8596268669,2024-03-01,0.0,USD,23.53,,Shipped With Cosmaline,400268.0
,8596268674,2024-03-01,0.0,USD,25.635,,Shipped With Cosmaline,400273.0
,8596268676,2024-03-01,0.0,USD,27.75,,Shipped With Cosmaline,400275.0
,8596268677,2024-03-01,0.0,USD,25.425,,Shipped With Cosmaline,400276.0
,8596268687,2024-03-01,0.0,USD,31.81,,Shipped With Cosmaline,400286.0
,8596268691,2024-03-01,0.0,USD,57.765,,Shipped With Cosmaline,400290.0
,8596268694,2024-03-01,0.0,USD,40.27,,Shipped With Cosmaline,400293.0
,8596268696,2024-03-01,0.0,USD,16.925,,Shipped With Cosmaline,400295.0
,8596268698,2024-03-01,0.0,USD,15.11,,Shipped With Cosmaline,400297.0
,8596268699,2024-03-01,0.0,USD,18.975,,Shipped With Cosmaline,400298.0
,8596268708,2024-03-01,0.0,USD,10.975,,Shipped With Cosmaline,400307.0
,8596268710,2024-03-01,0.0,USD,11.515,,Shipped With Cosmaline,400309.0
,8596268711,2024-03-01,0.0,USD,44.55,,Shipped With Cosmaline,400310.0
,8596268713,2024-03-01,0.0,USD,10.675,,Shipped With Cosmaline,400312.0
,8596268714,2024-03-01,0.0,USD,27.5,,Shipped With Cosmaline,400313.0
,8596268715,2024-03-01,0.0,USD,13.785,,Shipped With Cosmaline,400314.0
,8596268716,2024-03-01,0.0,USD,18.635,,Shipped With Cosmaline,400315.0
,8596268720,2024-03-01,0.0,USD,25.435,,Shipped With Cosmaline,400319.0
,8596268725,2024-03-01,0.0,USD,6.675,,Shipped With Cosmaline,400324.0
,8596268727,2024-03-01,0.0,USD,2.8,,Shipped With Cosmaline,400326.0
,8596268728,2024-03-01,0.0,USD,15.385,,Shipped With Cosmaline,400327.0
,8596268729,2024-03-01,0.0,USD,19.15,,Shipped With Cosmaline,400328.0
,8596268731,2024-03-01,0.0,USD,33.9,,Shipped With Cosmaline,400330.0
,8596268736,2024-03-01,0.0,USD,34.91,,Shipped With Cosmaline,400335.0
,8596268741,2024-03-01,0.0,USD,5.75,,Shipped With Cosmaline,400340.0
,8596268785,2024-03-01,0.0,USD,36.1,,Shipped With Cosmaline,400384.0
,8596268794,2024-03-01,0.0,USD,5.9,,Shipped With Cosmaline,400393.0
,8596268802,2024-03-01,0.0,USD,33.405,,Shipped With Cosmaline,400401.0
,8596269045,2024-03-01,0.0,USD,25.33,,Shipped With Cosmaline,400644.0
,8596268666,2024-03-04,0.0,USD,19.675,,Shipped With Cosmaline,400265.0
,8596268705,2024-03-04,0.0,USD,13.51,,Shipped With Cosmaline,400304.0
,8596268665,2024-03-06,0.0,USD,20.02,,Shipped With Cosmaline,400264.0
,8596268685,2024-03-06,0.0,USD,15.425,,Shipped With Cosmaline,400284.0
,8596268689,2024-03-06,0.0,USD,12.94,,Shipped With Cosmaline,400288.0
,8596268690,2024-03-06,0.0,USD,24.165,,Shipped With Cosmaline,400289.0
,8596268701,2024-03-06,0.0,USD,31.755,,Shipped With Cosmaline,400300.0
,8596268723,2024-03-06,0.0,USD,29.625,,Shipped With Cosmaline,400322.0
,8596268733,2024-03-06,0.0,USD,87.6,,Shipped With Cosmaline,400332.0
,8596268738,2024-03-06,0.0,USD,55.93,,Shipped With Cosmaline,400337.0
,8596268744,2024-03-06,0.0,USD,21.705,,Shipped With Cosmaline,400343.0
,8596268746,2024-03-06,0.0,USD,29.825,,Shipped With Cosmaline,400345.0
,8596268753,2024-03-06,0.0,USD,15.625,,Shipped With Cosmaline,400352.0
,8596268767,2024-03-06,0.0,USD,23.105,,Shipped With Cosmaline,400366.0
,8596268787,2024-03-06,0.0,USD,17.605,,Shipped With Cosmaline,400386.0
,8596268792,2024-03-06,0.0,USD,28.325,,Shipped With Cosmaline,400391.0
,8596268806,2024-03-06,0.0,USD,8.12,,Shipped With Cosmaline,400405.0
,8596268812,2024-03-06,0.0,USD,8.035,,Shipped With Cosmaline,400411.0
,8596268826,2024-03-06,0.0,USD,35.315,,Shipped With Cosmaline,400425.0
,8596268863,2024-03-06,0.0,USD,54.585,,Shipped With Cosmaline,400462.0
,8596268865,2024-03-06,0.0,USD,75.155,,Shipped With Cosmaline,400464.0
,8596268869,2024-03-06,0.0,USD,25.015,,Shipped With Cosmaline,400468.0
,8596268897,2024-03-06,0.0,USD,43.35,,Shipped With Cosmaline,400496.0
,8596268903,2024-03-06,0.0,USD,0.0,,Shipped With Cosmaline,400502.0
,8596268920,2024-03-06,0.0,USD,23.31,,Shipped With Cosmaline,400519.0
,8596268936,2024-03-06,0.0,USD,50.25,,Shipped With Cosmaline,400535.0
,8596268942,2024-03-06,0.0,USD,87.975,,Shipped With Cosmaline,400541.0
,8596268955,2024-03-06,0.0,USD,26.25,,Shipped With Cosmaline,400554.0
,8596268963,2024-03-06,0.0,USD,48.835,,Shipped With Cosmaline,400562.0
,8596269017,2024-03-06,0.0,USD,8.415,,Shipped With Cosmaline,400616.0
,8596269025,2024-03-06,0.0,USD,7.92,,Shipped With Cosmaline,400624.0
,8596269040,2024-03-06,0.0,USD,19.445,,Shipped With Cosmaline,400639.0
,8596269041,2024-03-06,0.0,USD,26.205,,Shipped With Cosmaline,400640.0
,8596269042,2024-03-06,0.0,USD,16.14,,Shipped With Cosmaline,400641.0
,8596269043,2024-03-06,0.0,USD,46.65,,Shipped With Cosmaline,400642.0
,8596269051,2024-03-06,0.0,USD,13.22,,Shipped With Cosmaline,400650.0
,8596269058,2024-03-06,0.0,USD,22.555,,Shipped With Cosmaline,400657.0
,8596269063,2024-03-06,0.0,USD,8.7,,Shipped With Cosmaline,400662.0
,8596269064,2024-03-06,0.0,USD,18.695,,Shipped With Cosmaline,400663.0
,8596269071,2024-03-06,0.0,USD,5.45,,Shipped With Cosmaline,400670.0
,8596269086,2024-03-06,0.0,USD,17.28,,Shipped With Cosmaline,400685.0
,8596269092,2024-03-06,0.0,USD,11.68,,Shipped With Cosmaline,400691.0
,8596269109,2024-03-06,0.0,USD,15.42,,Shipped With Cosmaline,400708.0
,8596269113,2024-03-06,0.0,USD,27.88,,Shipped With Cosmaline,400712.0
,8596269151,2024-03-06,0.0,USD,11.0,,Shipped With Cosmaline,400750.0
,8596269216,2024-03-06,0.0,USD,24.1,,Shipped With Cosmaline,400815.0
,8596269220,2024-03-06,0.0,USD,17.85,,Shipped With Cosmaline,400819.0
,8596269241,2024-03-06,0.0,USD,27.39,,Shipped With Cosmaline,400840.0
,8596269243,2024-03-06,0.0,USD,23.3,,Shipped With Cosmaline,400842.0
,8596269245,2024-03-06,0.0,USD,15.735,,Shipped With Cosmaline,400844.0
,8596269265,2024-03-06,0.0,USD,18.2,,Shipped With Cosmaline,400864.0
,8596269276,2024-03-06,0.0,USD,14.085,,Shipped With Cosmaline,400875.0
,8596269303,2024-03-06,0.0,USD,0.91,,Shipped With Cosmaline,400902.0
,8596269308,2024-03-06,0.0,USD,11.65,,Shipped With Cosmaline,400907.0
,8596269328,2024-03-06,0.0,USD,44.33,,Shipped With Cosmaline,400927.0
,8596269348,2024-03-06,0.0,USD,0.0,,Shipped With Cosmaline,400947.0
,8596269353,2024-03-06,0.0,USD,12.62,,Shipped With Cosmaline,400952.0
,8596268754,2024-03-07,0.0,USD,47.175,,Shipped With Cosmaline,400353.0
,8596268960,2024-03-07,0.0,USD,23.355,,Shipped With Cosmaline,400559.0
,8596269129,2024-03-07,0.0,USD,19.45,,Shipped With Cosmaline,400728.0
,8596269145,2024-03-07,0.0,USD,16.3,,Shipped With Cosmaline,400744.0
,8596269196,2024-03-07,0.0,USD,14.5,,Shipped With Cosmaline,400795.0
,8596269280,2024-03-07,0.0,USD,29.85,,Shipped With Cosmaline,400879.0
,8596269293,2024-03-07,0.0,USD,30.345,,Shipped With Cosmaline,400892.0
,8596269311,2024-03-07,0.0,USD,6.95,,Shipped With Cosmaline,400910.0
,8596269354,2024-03-07,0.0,USD,5.825,,Shipped With Cosmaline,400953.0
,8596269402,2024-03-07,0.0,USD,27.65,,Shipped With Cosmaline,401001.0
,8596269419,2024-03-07,0.0,USD,64.98,,Shipped With Cosmaline,401018.0
,8596268971,2024-03-08,0.0,USD,35.29,,Shipped With Cosmaline,400570.0
,8596269157,2024-03-08,0.0,USD,29.835,,Shipped With Cosmaline,400756.0
,8596269186,2024-03-08,0.0,USD,71.45,,Shipped With Cosmaline,400785.0
,8596269282,2024-03-08,0.0,USD,13.035,,Shipped With Cosmaline,400881.0
,8596269448,2024-03-08,0.0,USD,8.6,,Shipped With Cosmaline,401047.0
,8596269458,2024-03-08,0.0,USD,10.53,,Shipped With Cosmaline,401057.0
,8596269459,2024-03-08,0.0,USD,8.35,,Shipped With Cosmaline,401058.0
,8596269467,2024-03-08,0.0,USD,12.94,,Shipped With Cosmaline,401066.0
,8596269484,2024-03-08,0.0,USD,0.77,,Shipped With Cosmaline,401083.0
,8596269494,2024-03-08,0.0,USD,4.1,,Shipped With Cosmaline,401093.0
,8596269499,2024-03-08,0.0,USD,6.7,,Shipped With Cosmaline,401098.0
,8596269502,2024-03-08,0.0,USD,20.74,,Shipped With Cosmaline,401101.0
,8596269510,2024-03-08,0.0,USD,0.0,,Shipped With Cosmaline,401109.0
,8596269514,2024-03-08,0.0,USD,7.675,,Shipped With Cosmaline,401113.0
,8596269519,2024-03-08,0.0,USD,21.495,,Shipped With Cosmaline,401118.0
,8596268671,2024-03-11,0.0,USD,12.75,,Shipped With Cosmaline,400270.0
,8596269179,2024-03-11,0.0,USD,29.725,,Shipped With Cosmaline,400778.0
,8596269285,2024-03-11,0.0,USD,59.69,,Shipped With Cosmaline,400884.0
,8596268675,2024-03-12,0.0,USD,35.32,,Shipped With Cosmaline,400274.0
,8596269268,2024-03-12,0.0,USD,25.5,,Shipped With Cosmaline,400867.0
,8596269278,2024-03-12,0.0,USD,17.73,,Shipped With Cosmaline,400877.0
,8596269492,2024-03-12,0.0,USD,14.76,,Shipped With Cosmaline,401091.0
,8596269513,2024-03-12,0.0,USD,43.945,,Shipped With Cosmaline,401112.0
,8596269518,2024-03-12,0.0,USD,7.43,,Shipped With Cosmaline,401117.0
,8596269545,2024-03-12,0.0,USD,51.86,,Shipped With Cosmaline,401144.0
,8596269549,2024-03-12,0.0,USD,14.53,,Shipped With Cosmaline,401148.0
,8596269554,2024-03-12,0.0,USD,0.0,,Shipped With Cosmaline,401153.0
,8596269564,2024-03-12,0.0,USD,22.025,,Shipped With Cosmaline,401163.0
,8596269571,2024-03-12,0.0,USD,5.955,,Shipped With Cosmaline,401170.0
,8596269575,2024-03-12,0.0,USD,14.825,,Shipped With Cosmaline,401174.0
,8596269579,2024-03-12,0.0,USD,9.1,,Shipped With Cosmaline,401178.0
,8596269582,2024-03-12,0.0,USD,12.81,,Shipped With Cosmaline,401181.0
,8596269593,2024-03-12,0.0,USD,4.15,,Shipped With Cosmaline,401192.0
,8596269530,2024-03-13,0.0,USD,36.6,,Shipped With Cosmaline,401129.0
,8596269603,2024-03-13,0.0,USD,22.775,,Shipped With Cosmaline,401202.0
,8596269605,2024-03-13,0.0,USD,29.47,,Shipped With Cosmaline,401204.0
,8596269622,2024-03-13,0.0,USD,7.875,,Shipped With Cosmaline,401221.0
,8596269624,2024-03-13,0.0,USD,22.885,,Shipped With Cosmaline,401223.0
,8596269640,2024-03-13,0.0,USD,7.675,,Shipped With Cosmaline,401239.0
,8596269646,2024-03-13,0.0,USD,11.69,,Shipped With Cosmaline,401245.0
,8596269653,2024-03-13,0.0,USD,3.185,,Shipped With Cosmaline,401252.0
,8596269671,2024-03-13,0.0,USD,20.175,,Shipped With Cosmaline,401270.0
,8596269718,2024-03-13,0.0,USD,3.55,,Shipped With Cosmaline,401317.0
,8596269740,2024-03-13,0.0,USD,27.54,,Shipped With Cosmaline,401339.0
,8596269749,2024-03-13,0.0,USD,42.3,,Shipped With Cosmaline,401348.0
,8596269757,2024-03-13,0.0,USD,25.19,,Shipped With Cosmaline,401356.0
,8596269773,2024-03-13,0.0,USD,50.62,,Shipped With Cosmaline,401372.0
,8596269777,2024-03-13,0.0,USD,25.565,,Shipped With Cosmaline,401376.0
,8596269826,2024-03-13,0.0,USD,9.97,,Shipped With Cosmaline,401425.0
,8596269482,2024-03-14,0.0,USD,23.435,,Shipped With Cosmaline,401081.0
,8596269814,2024-03-14,0.0,USD,14.55,,Shipped With Cosmaline,401413.0
,8596269817,2024-03-14,0.0,USD,21.1,,Shipped With Cosmaline,401416.0
,8596269879,2024-03-14,0.0,USD,37.945,,Shipped With Cosmaline,401478.0
,8596269902,2024-03-14,0.0,USD,0.0,,Shipped With Cosmaline,401501.0
,8596268864,2024-03-15,0.0,USD,90.19,,Shipped With Cosmaline,400463.0
,8596269320,2024-03-15,0.0,USD,50.165,,Shipped With Cosmaline,400919.0
,8596269407,2024-03-15,0.0,USD,24.5,,Shipped With Cosmaline,401006.0
,8596269780,2024-03-15,0.0,USD,36.06,,Shipped With Cosmaline,401379.0
,8596269901,2024-03-15,0.0,USD,18.5,,Shipped With Cosmaline,401500.0
,8596269920,2024-03-15,0.0,USD,14.64,,Shipped With Cosmaline,401519.0
,8596269959,2024-03-15,0.0,USD,12.74,,Shipped With Cosmaline,401558.0
,8596269975,2024-03-15,0.0,USD,2.075,,Shipped With Cosmaline,401574.0
,8596268984,2024-03-18,0.0,USD,0.0,,Shipped With Cosmaline,400583.0
,8596269693,2024-03-18,0.0,USD,27.405,,Shipped With Cosmaline,401292.0
,8596269737,2024-03-18,0.0,USD,37.875,,Shipped With Cosmaline,401336.0
,8596269764,2024-03-18,0.0,USD,23.07,,Shipped With Cosmaline,401363.0
,8596269943,2024-03-18,0.0,USD,21.5,,Shipped With Cosmaline,401542.0
,8596269944,2024-03-18,0.0,USD,4.3,,Shipped With Cosmaline,401543.0
,8596269957,2024-03-18,0.0,USD,24.345,,Shipped With Cosmaline,401556.0
,8596269436,2024-03-19,0.0,USD,12.6,,Shipped With Cosmaline,401035.0
,8596269911,2024-03-19,0.0,USD,117.81,,Shipped With Cosmaline,401510.0
,8596270016,2024-03-19,0.0,USD,420.0,,Shipped With Cosmaline,401615.0
,8596270017,2024-03-19,0.0,USD,0.0,,Shipped With Cosmaline,401616.0
,8596270052,2024-03-19,0.0,USD,50.875,,Shipped With Cosmaline,401651.0
,8596270082,2024-03-19,0.0,USD,5.035,,Shipped With Cosmaline,401681.0
,8596269548,2024-03-20,0.0,USD,23.6,,Shipped With Cosmaline,401147.0
,8596269867,2024-03-20,0.0,USD,51.725,,Shipped With Cosmaline,401466.0
,8596270045,2024-03-20,0.0,USD,21.055,,Shipped With Cosmaline,401644.0
,8596270075,2024-03-20,0.0,USD,25.59,,Shipped With Cosmaline,401674.0
,8596269422,2024-03-21,0.0,USD,0.0,,Shipped With Cosmaline,401021.0
,8596268659,2024-03-22,0.0,USD,2.705,,Shipped With Cosmaline,400258.0
,8596268661,2024-03-22,0.0,USD,18.505,,Shipped With Cosmaline,400260.0
,8596268673,2024-03-22,0.0,USD,37.655,,Shipped With Cosmaline,400272.0
